county,ded,townland_or_street,townland_to_map_url,townland_to_map
Fermanagh,Magheraculmoney,Drumsawna_Beg,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/drumsawna-beg,Drumsawna_Beg
Fermanagh,Magheraculmoney,Drumsawna_More,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/drumsawna-more,Drumsawna_More
Fermanagh,Magheraculmoney,Edenagee,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/edenagee,Edenagee
Fermanagh,Magheraculmoney,Edenamohill_Black,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/edenamohill-black,Edenamohill_Black
Fermanagh,Magheraculmoney,Gargrim,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/gargrim,Gargrim
Fermanagh,Magheraculmoney,Goladoo,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/goladoo,Goladoo
Fermanagh,Magheraculmoney,Killycappy,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/killycappy,Killycappy
Fermanagh,Magheraculmoney,Kilsmullan,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/kilsmullan,Kilsmullan
Fermanagh,Magheraculmoney,Lurganboy,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/lurganboy,Lurganboy
Fermanagh,Magheraculmoney,Meenmore,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/meenmore,Meenmore
Fermanagh,Magheraculmoney,Mullaghfarne,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/mullanrody1,Mullaghfarne
Fermanagh,Magheraculmoney,Mullanrody,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/mullanrody2,Mullanrody
Fermanagh,Magheraculmoney,Nedsherry,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/nedsherry,Nedsherry
Fermanagh,Magheraculmoney,Raw,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/raw,Raw
Fermanagh,Magheraculmoney,Shanmullagh,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/shanmullagh,Shanmullagh
Fermanagh,Magheraculmoney,Sheemuldoon,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/sheenmuldoon,Sheemuldoon
Fermanagh,Magheraculmoney,Tattykeel_Upper,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/tattykeel-upper,Tattykeel_Upper
Fermanagh,Magheraculmoney,Tullanaginn,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/tullanaginn,Tullanaginn
Fermanagh,Milltown,Ardore,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/ardore,Ardore
Fermanagh,Milltown,Ballymactaggart,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/ballymacataggart,Ballymactaggart
Fermanagh,Milltown,Bunaninver,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/bunaninver,Bunaninver
Fermanagh,Milltown,Carn,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/carn,Carn
Fermanagh,Milltown,Carranboy,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/carranboy,Carranboy
Fermanagh,Milltown,Coolaness,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/coolaness,Coolaness
Fermanagh,Milltown,Coolisk,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/coolisk,Coolisk
Fermanagh,Milltown,Cullaghmore,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/cullaghmore,Cullaghmore
Fermanagh,Milltown,Davys_Island,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/davys-island,Davys_Island
Fermanagh,Milltown,Drumadravy,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumadravy,Drumadravy
Fermanagh,Milltown,Drumbane,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/drumbane,Drumbane
Fermanagh,Milltown,Drumbulcan,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumbulcan,Drumbulcan
Fermanagh,Milltown,Drumreane,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/drumreane,Drumreane
Fermanagh,Milltown,Drumskool,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumskool,Drumskool
Fermanagh,Milltown,Glenkeen,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/glenkeen,Glenkeen
Fermanagh,Milltown,Inishmakill,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/inishmakill,Inishmakill
Fermanagh,Milltown,Keeran,http://www.townlands.ie/fermanagh/lurg/drumkeeran/keeran2,Keeran
Fermanagh,Milltown,Kiltierney,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/kiltierney,Kiltierney
Fermanagh,Milltown,Moynaghan_North,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/moynaghan-north,Moynaghan_North
Fermanagh,Milltown,Parkhill,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/parkhill,Parkhill
Fermanagh,Milltown,Rahall,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/rahall,Rahall
Fermanagh,Milltown,Rossachrin,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/rossachrin,Rossachrin
Fermanagh,Milltown,Rossmore,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/rossmore,Rossmore
Fermanagh,Milltown,Shallany,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/shallany,Shallany
Fermanagh,Milltown,Slievebane,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/slievebane,Slievebane
Fermanagh,Milltown,Tedd,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/tedd,Tedd
Fermanagh,Milltown,Toms_Island,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/toms-island,Toms_Island
Fermanagh,Milltown,Tullanaguiggy,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/tullanaguiggy,Tullanaguiggy
Fermanagh,Milltown,White_Island,http://www.townlands.ie/fermanagh/lurg/magheraculmoney/white-island,White_Island
Fermanagh,Newporton,Beagh,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/beagh,Beagh
Fermanagh,Newporton,Coa,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/coa,Coa
Fermanagh,Newporton,Cooltrain,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/cooltrain,Cooltrain
Fermanagh,Newporton,Currin,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/currin,Currin
Fermanagh,Newporton,Drumconnis,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/drumconnis,Drumconnis
Fermanagh,Newporton,Drumcullion,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/drumcullion,Drumcullion
Fermanagh,Newporton,Drumsloe,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/drumsloe,Drumsloe
Fermanagh,Newporton,Killee,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/killee,Killee
Fermanagh,Newporton,Relagh,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/relagh,Relagh
Fermanagh,Newporton,Tullyrain,http://www.townlands.ie/fermanagh/tirkennedy/magheracross/tullyrain,Tullyrain
Fermanagh,Rockfield_or_Killadeas,Cules_Long,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/cules-long,Cules_Long
Fermanagh,Rockfield_or_Killadeas,Cules_Short,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/cules-short,Cules_Short
Fermanagh,Rockfield_or_Killadeas,Dring,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/dring,Dring
Fermanagh,Rockfield_or_Killadeas,Drumsluice,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/drumsluice,Drumsluice
Fermanagh,Rockfield_or_Killadeas,Gublusk,http://www.townlands.ie/fermanagh/lurg/trory/gublusk,Gublusk
Fermanagh,Rockfield_or_Killadeas,Hay_Island,http://www.townlands.ie/fermanagh/lurg/trory/hay-island,Hay_Island
Fermanagh,Rockfield_or_Killadeas,Horse_Island,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/horse-island,Horse_Island
Fermanagh,Rockfield_or_Killadeas,Inish_Dacharne,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/inish-dacharne,Inish_Dacharne
Fermanagh,Rockfield_or_Killadeas,Inish_Divann,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/inish-divann,Inish_Divann
Fermanagh,Rockfield_or_Killadeas,Inish_Free,http://www.townlands.ie/fermanagh/lurg/trory/inish-free,Inish_Free
Fermanagh,Rockfield_or_Killadeas,Oghill,http://www.townlands.ie/fermanagh/lurg/trory/oghill,Oghill
Fermanagh,Rockfield_or_Killadeas,Paris_Island_Big,http://www.townlands.ie/fermanagh/lurg/trory/paris-island-big,Paris_Island_Big
Fermanagh,Rockfield_or_Killadeas,Paris_Island_Little,http://www.townlands.ie/fermanagh/lurg/trory/paris-island-little,Paris_Island_Little
Fermanagh,Rockfield_or_Killadeas,Rockfield,http://www.townlands.ie/fermanagh/lurg/trory/rockfield,Rockfield
Fermanagh,Rockfield_or_Killadeas,Rossfad,http://www.townlands.ie/fermanagh/lurg/derryvullan-and-islands/rossfad,Rossfad
Fermanagh,Rockfield_or_Killadeas,Tully,http://www.townlands.ie/fermanagh/lurg/trory/tully,Tully
Fermanagh,Tempo,Beagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/beagh,Beagh
Fermanagh,Tempo,Blackhill,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/blackhill,Blackhill
Fermanagh,Tempo,Bohulkin,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/bohulkin,Bohulkin
Fermanagh,Tempo,Carn,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/carn,Carn
Fermanagh,Tempo,Carrownagiltagh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/carrownagiltagh,Carrownagiltagh
Fermanagh,Tempo,Coolcran,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/coolcran,Coolcran
Fermanagh,Tempo,Cullion,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/cullion,Cullion
Fermanagh,Tempo,Demesne,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/demesne,Demesne
Fermanagh,Tempo,Derrin,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/derrin,Derrin
Fermanagh,Tempo,Doon,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/doon,Doon
Fermanagh,Tempo,Drumkeenragh,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/drumkeenragh,Drumkeenragh
Fermanagh,Tempo,Killyculla,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/killyculla,Killyculla
Fermanagh,Tempo,Lettan,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/lettan,Lettan
Fermanagh,Tempo,Pubble,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/pubble,Pubble
Fermanagh,Tempo,Tullynaglug,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/tullynaglug,Tullynaglug
Fermanagh,Tempo,Ummer,http://www.townlands.ie/fermanagh/tirkennedy/enniskillen/ummer,Ummer
Tyrone,Carryglass,Carryglass,http://www.townlands.ie/tyrone/clogher/donacavey/carryglass,Carryglass
Tyrone,Carryglass,Corrashesk,http://www.townlands.ie/tyrone/clogher/donacavey/corrashesk,Corrashesk
Tyrone,Carryglass,Crocknafarbrague,http://www.townlands.ie/tyrone/clogher/donacavey/crocknafarbrague,Crocknafarbrague
Tyrone,Carryglass,Lisconrea,http://www.townlands.ie/tyrone/clogher/donacavey/lisconrea,Lisconrea
Tyrone,Carryglass,Strabane,http://www.townlands.ie/tyrone/clogher/donacavey/strabane,Strabane
Tyrone,Dromore,Aghadarragh,http://www.townlands.ie/tyrone/east-omagh/dromore/aghadaragh,Aghadarragh
Tyrone,Dromore,Aghee,http://www.townlands.ie/tyrone/east-omagh/dromore/aghee,Aghee
Tyrone,Dromore,Curly,http://www.townlands.ie/tyrone/east-omagh/dromore/gurly,Curly
Tyrone,Dromore,Dergany_Maguire,http://www.townlands.ie/tyrone/east-omagh/dromore/dergany1,Dergany_Maguire
Tyrone,Dromore,Drumconnis,http://www.townlands.ie/tyrone/east-omagh/dromore/drumconnis,Drumconnis
Tyrone,Dromore,Drumskinny,http://www.townlands.ie/tyrone/east-omagh/dromore/drumskinny,Drumskinny
Tyrone,Dromore,Esker,http://www.townlands.ie/tyrone/east-omagh/dromore/esker,Esker
Tyrone,Dromore,Kildrum,http://www.townlands.ie/tyrone/east-omagh/dromore/kildrum,Kildrum
Tyrone,Dromore,Magheragart,http://www.townlands.ie/tyrone/east-omagh/dromore/magheragart,Magheragart
Tyrone,Dromore,Magheragart_Donnell,http://www.townlands.ie/tyrone/east-omagh/dromore/magheragart-donnell,Magheragart_Donnell
Tyrone,Dromore,Magheragart_or_Sessiaghs,http://www.townlands.ie/tyrone/east-omagh/dromore/magheragart-or-sessiaghs,Magheragart_or_Sessiaghs
Tyrone,Dromore,Meenagowan,http://www.townlands.ie/tyrone/east-omagh/dromore/meenagowan,Meenagowan
Tyrone,Dromore,Shanmullagh_Glebe,http://www.townlands.ie/tyrone/east-omagh/dromore/shanmullagh-glebe,Shanmullagh_Glebe
Tyrone,Drumharvey,Brackagh,http://www.townlands.ie/tyrone/east-omagh/kilskeery/brackagh,Brackagh
Tyrone,Drumharvey,Cabragh,http://www.townlands.ie/tyrone/east-omagh/kilskeery/cabragh,Cabragh
Tyrone,Drumharvey,Coolback,http://www.townlands.ie/tyrone/east-omagh/kilskeery/coolback,Coolback
Tyrone,Drumharvey,Doogary,http://www.townlands.ie/tyrone/east-omagh/kilskeery/doogary,Doogary
Tyrone,Drumharvey,Drumharvey,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumharvey,Drumharvey
Tyrone,Drumharvey,Drumsonnus,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumsonnus,Drumsonnus
Tyrone,Drumharvey,Garvaghy,http://www.townlands.ie/tyrone/east-omagh/kilskeery/garvaghy,Garvaghy
Tyrone,Drumharvey,Killymendon,http://www.townlands.ie/tyrone/east-omagh/kilskeery/killymendon,Killymendon
Tyrone,Drumharvey,Makenny,http://www.townlands.ie/tyrone/east-omagh/kilskeery/makenny,Makenny
Tyrone,Drumharvey,Relagh_Guinness,http://www.townlands.ie/tyrone/east-omagh/kilskeery/relagh-guinness,Relagh_Guinness
Tyrone,Drumharvey,Roscor,http://www.townlands.ie/tyrone/east-omagh/magheracross/roscor,Roscor
Tyrone,Drumharvey,Scallen,http://www.townlands.ie/tyrone/east-omagh/kilskeery/scallen,Scallen
Tyrone,Drumharvey,Shanmullagh_West,http://www.townlands.ie/tyrone/east-omagh/kilskeery/shanmullagh-west,Shanmullagh_West
Tyrone,Drumharvey,Sheridan,http://www.townlands.ie/tyrone/east-omagh/magheracross/sheridan,Sheridan
Tyrone,Drumharvey,Tullywolly,http://www.townlands.ie/tyrone/east-omagh/kilskeery/tullywolly,Tullywolly
Tyrone,Kilskeery,Badoney,http://www.townlands.ie/tyrone/east-omagh/kilskeery/bodoney,Badoney
Tyrone,Kilskeery,Cloncandra_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/cloncandra-glebe,Cloncandra_Glebe
Tyrone,Kilskeery,Derry,http://www.townlands.ie/tyrone/east-omagh/kilskeery/derry,Derry
Tyrone,Kilskeery,Derryallen,http://www.townlands.ie/tyrone/east-omagh/kilskeery/derryallen,Derryallen
Tyrone,Kilskeery,Derryallen_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/derryallen-glebe,Derryallen_Glebe
Tyrone,Kilskeery,Derrylea,http://www.townlands.ie/tyrone/east-omagh/kilskeery/derrylea,Derrylea
Tyrone,Kilskeery,Dreigh,http://www.townlands.ie/tyrone/east-omagh/kilskeery/dreigh,Dreigh
Tyrone,Kilskeery,Drumash,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumash,Drumash
Tyrone,Kilskeery,Drumdran,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumdran,Drumdran
Tyrone,Kilskeery,Effernan_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/effernan-glebe,Effernan_Glebe
Tyrone,Kilskeery,Glasmullagh_South,http://www.townlands.ie/tyrone/east-omagh/kilskeery/glasmullagh-south,Glasmullagh_South
Tyrone,Kilskeery,Golan_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/golan-glebe,Golan_Glebe
Tyrone,Kilskeery,Greenan,http://www.townlands.ie/tyrone/east-omagh/kilskeery/greenan,Greenan
Tyrone,Kilskeery,Kilknock,http://www.townlands.ie/tyrone/east-omagh/kilskeery/kilknock,Kilknock
Tyrone,Kilskeery,Killyblunick_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/killyblunick-glebe,Killyblunick_Glebe
Tyrone,Kilskeery,Kilskeery_Glebe,http://www.townlands.ie/tyrone/east-omagh/kilskeery/kilskeery-glebe,Kilskeery_Glebe
Tyrone,Kilskeery,Lifford,http://www.townlands.ie/tyrone/east-omagh/kilskeery/lifford,Lifford
Tyrone,Kilskeery,Realtons,http://www.townlands.ie/tyrone/east-omagh/kilskeery/realtons,Realtons
Tyrone,Kilskeery,Relagh,http://www.townlands.ie/tyrone/east-omagh/kilskeery/relagh,Relagh
Tyrone,Kilskeery,Screeby,http://www.townlands.ie/tyrone/east-omagh/kilskeery/screeby,Screeby
Tyrone,Moorfield,Corkhill,http://www.townlands.ie/tyrone/east-omagh/kilskeery/corkhill,Corkhill
Tyrone,Moorfield,Corkragh,http://www.townlands.ie/tyrone/east-omagh/kilskeery/corkragh,Corkragh
Tyrone,Moorfield,Crossan,http://www.townlands.ie/tyrone/east-omagh/kilskeery/crossan,Crossan
Tyrone,Moorfield,Dergany_Neville,http://www.townlands.ie/tyrone/east-omagh/dromore/dergany2,Dergany_Neville
Tyrone,Moorfield,Derrymacanna,http://www.townlands.ie/tyrone/east-omagh/kilskeery/derrymacanna,Derrymacanna
Tyrone,Moorfield,Doocrock,http://www.townlands.ie/tyrone/east-omagh/dromore/doocrock,Doocrock
Tyrone,Moorfield,Drumbinnion,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumrinnion,Drumbinnion
Tyrone,Moorfield,Feglish,http://www.townlands.ie/tyrone/east-omagh/kilskeery/feglish,Feglish
Tyrone,Moorfield,Ferney,http://www.townlands.ie/tyrone/east-omagh/kilskeery/ferney,Ferney
Tyrone,Moorfield,Hackincon,http://www.townlands.ie/tyrone/east-omagh/kilskeery/hackincon,Hackincon
Tyrone,Moorfield,Kinine,http://www.townlands.ie/tyrone/east-omagh/kilskeery/kinine,Kinine
Tyrone,Moorfield,Knocknagor,http://www.townlands.ie/tyrone/east-omagh/kilskeery/knocknagor,Knocknagor
Tyrone,Moorfield,Lettergash,http://www.townlands.ie/tyrone/east-omagh/dromore/lettergash,Lettergash
Tyrone,Moorfield,Lisdoo,http://www.townlands.ie/tyrone/east-omagh/kilskeery/lisdoo,Lisdoo
Tyrone,Moorfield,Lisnahanna,http://www.townlands.ie/tyrone/east-omagh/kilskeery/lisnahanna,Lisnahanna
Tyrone,Moorfield,Loughterush,http://www.townlands.ie/tyrone/east-omagh/kilskeery/loughierush,Loughterush
Tyrone,Moorfield,Meeltogues,http://www.townlands.ie/tyrone/east-omagh/kilskeery/meeltogues,Meeltogues
Tyrone,Moorfield,Moorfield,http://www.townlands.ie/tyrone/east-omagh/kilskeery/moorfield,Moorfield
Tyrone,Moorfield,Stralongford,http://www.townlands.ie/tyrone/east-omagh/kilskeery/stralongford,Stralongford
Tyrone,Moorfield,Tullymagough,http://www.townlands.ie/tyrone/east-omagh/dromore/tullymagough,Tullymagough
Tyrone,Moorfield,Tullynincrin,http://www.townlands.ie/tyrone/east-omagh/kilskeery/tullynincrin,Tullynincrin
Tyrone,Moorfield,Tullywee,http://www.townlands.ie/tyrone/east-omagh/dromore/tullywee,Tullywee
Tyrone,Moorfield,Tummery,http://www.townlands.ie/tyrone/east-omagh/dromore/tummery,Tummery
Tyrone,Trillick,Ballyard,http://www.townlands.ie/tyrone/east-omagh/kilskeery/ballyard,Ballyard
Tyrone,Trillick,Carran,http://www.townlands.ie/tyrone/east-omagh/kilskeery/carran,Carran
Tyrone,Trillick,Cordromedy,http://www.townlands.ie/tyrone/east-omagh/kilskeery/cordromedy,Cordromedy
Tyrone,Trillick,Dernagilly,http://www.townlands.ie/tyrone/east-omagh/kilskeery/dernagilly,Dernagilly
Tyrone,Trillick,Drumardnagross,http://www.townlands.ie/tyrone/east-omagh/kilskeery/drumardnagross,Drumardnagross
Tyrone,Trillick,Galbally,http://www.townlands.ie/tyrone/east-omagh/dromore/galbally,Galbally
Tyrone,Trillick,Gargadis,http://www.townlands.ie/tyrone/east-omagh/kilskeery/gargadic,Gargadis
Tyrone,Trillick,Glassmullagh_North,http://www.townlands.ie/tyrone/east-omagh/kilskeery/glasmullagh-north,Glassmullagh_North
Tyrone,Trillick,Keenogue,http://www.townlands.ie/tyrone/east-omagh/kilskeery/keenogue,Keenogue
Tyrone,Trillick,Killyfuddy,http://www.townlands.ie/tyrone/east-omagh/kilskeery/killyfuddy,Killyfuddy
Tyrone,Trillick,Magheralough,http://www.townlands.ie/tyrone/east-omagh/kilskeery/magheralough,Magheralough
Tyrone,Trillick,Moneygar,http://www.townlands.ie/tyrone/east-omagh/kilskeery/moneygar-road,Moneygar
Tyrone,Trillick,Skeogue,http://www.townlands.ie/tyrone/east-omagh/dromore/skeogue,Skeogue
Tyrone,Trillick,Stranagummer,http://www.townlands.ie/tyrone/east-omagh/kilskeery/stranagummer,Stranagummer
Tyrone,Tullyclunagh,Cornamucklagh,http://www.townlands.ie/tyrone/east-omagh/dromore/cornamucklagh,Cornamucklagh
Tyrone,Tullyclunagh,Coyagh,http://www.townlands.ie/tyrone/east-omagh/dromore/coyagh,Coyagh
Tyrone,Tullyclunagh,Coyagh_Glebe,http://www.townlands.ie/tyrone/east-omagh/dromore/coyagh-glebe,Coyagh_Glebe
Tyrone,Tullyclunagh,Cranny,http://www.townlands.ie/tyrone/east-omagh/dromore/cranny,Cranny
Tyrone,Tullyclunagh,Glengeen,http://www.townlands.ie/tyrone/east-omagh/dromore/glengren,Glengeen
Tyrone,Tullyclunagh,Meenagar,http://www.townlands.ie/tyrone/east-omagh/dromore/meenagar,Meenagar
Tyrone,Tullyclunagh,Rahony,http://www.townlands.ie/tyrone/east-omagh/dromore/rahony,Rahony
Tyrone,Tullyclunagh,Tattycor,http://www.townlands.ie/tyrone/east-omagh/dromore/tattycor,Tattycor
Tyrone,Tullyclunagh,Tullyclunagh,http://www.townlands.ie/tyrone/east-omagh/dromore/tullyclunagh,Tullyclunagh